;hole;field;field.ID;samcam;season;year;weights;species;;;comment
1110;2;EF_2009;8;1;autumn;2012;NA;L.rubellus;;;Dummy
1111;3;EF_2009;8;1;autumn;2012;NA;L.rubellus;;;Dummy
1112;4;EF_2009;8;1;autumn;2012;NA;L.rubellus;;;Dummy
1113;1;PO_2009;9;1;autumn;2012;NA;L.rubellus;;;Dummy
1114;2;PO_2009;9;1;autumn;2012;NA;L.rubellus;;;Dummy
1115;3;PO_2009;9;1;autumn;2012;NA;L.rubellus;;;Dummy
1116;4;PO_2009;9;1;autumn;2012;NA;L.rubellus;;;Dummy
1117;1;EF_2011;10;1;autumn;2012;NA;L.rubellus;;;Dummy
1118;2;EF_2011;10;1;autumn;2012;NA;L.rubellus;;;Dummy
1119;3;EF_2011;10;1;autumn;2012;NA;L.rubellus;;;Dummy
1120;4;EF_2011;10;1;autumn;2012;NA;L.rubellus;;;Dummy
1121;1;ND_2011;11;1;autumn;2012;NA;L.rubellus;;;Dummy
1122;2;ND_2011;11;1;autumn;2012;NA;L.rubellus;;;Dummy
1123;3;ND_2011;11;1;autumn;2012;NA;L.rubellus;;;Dummy
1124;4;ND_2011;11;1;autumn;2012;NA;L.rubellus;;;Dummy
1125;1;RO_2011;12;1;autumn;2012;NA;L.rubellus;;;Dummy
1126;2;RO_2011;12;1;autumn;2012;NA;L.rubellus;;;Dummy
1127;3;RO_2011;12;1;autumn;2012;NA;L.rubellus;;;Dummy
1128;4;RO_2011;12;1;autumn;2012;NA;L.rubellus;;;Dummy
1129;1;DO_Mais;13;1;autumn;2012;NA;L.rubellus;;;Dummy
1130;2;DO_Mais;13;1;autumn;2012;NA;L.rubellus;;;Dummy
1131;3;DO_Mais;13;1;autumn;2012;NA;L.rubellus;;;Dummy
1132;4;DO_Mais;13;1;autumn;2012;NA;L.rubellus;;;Dummy
1133;1;ND_Mais;14;1;autumn;2012;NA;L.rubellus;;;Dummy
1134;2;ND_Mais;14;1;autumn;2012;NA;L.rubellus;;;Dummy
1135;3;ND_Mais;14;1;autumn;2012;NA;L.rubellus;;;Dummy
1136;4;ND_Mais;14;1;autumn;2012;NA;L.rubellus;;;Dummy
1137;1;RO_Mais;15;1;autumn;2012;NA;L.rubellus;;;Dummy
1138;2;RO_Mais;15;1;autumn;2012;NA;L.rubellus;;;Dummy
1139;3;RO_Mais;15;1;autumn;2012;NA;L.rubellus;;;Dummy
1140;4;RO_Mais;15;1;autumn;2012;NA;L.rubellus;;;Dummy
1141;1;DO_2004;1;2;spring;2013;NA;L.rubellus;;;Dummy
1142;2;DO_2004;1;2;spring;2013;NA;L.rubellus;;;Dummy
1143;3;DO_2004;1;2;spring;2013;NA;L.rubellus;;;Dummy
1144;4;DO_2004;1;2;spring;2013;NA;L.rubellus;;;Dummy
1145;1;HE_2004;2;2;spring;2013;NA;L.rubellus;;;Dummy
1146;2;HE_2004;2;2;spring;2013;NA;L.rubellus;;;Dummy
1147;3;HE_2004;2;2;spring;2013;NA;L.rubellus;;;Dummy
1148;4;HE_2004;2;2;spring;2013;NA;L.rubellus;;;Dummy
1149;1;DO_2005;3;2;spring;2013;NA;L.rubellus;;;Dummy
1150;2;DO_2005;3;2;spring;2013;NA;L.rubellus;;;Dummy
1151;3;DO_2005;3;2;spring;2013;NA;L.rubellus;;;Dummy
1152;4;DO_2005;3;2;spring;2013;NA;L.rubellus;;;Dummy
1153;1;DO_2007;4;2;spring;2013;NA;L.rubellus;;;Dummy
1154;2;DO_2007;4;2;spring;2013;NA;L.rubellus;;;Dummy
1155;3;DO_2007;4;2;spring;2013;NA;L.rubellus;;;Dummy
1156;4;DO_2007;4;2;spring;2013;NA;L.rubellus;;;Dummy
1157;1;EF_2007;5;2;spring;2013;NA;L.rubellus;;;Dummy
1158;2;EF_2007;5;2;spring;2013;NA;L.rubellus;;;Dummy
1159;3;EF_2007;5;2;spring;2013;NA;L.rubellus;;;Dummy
1160;4;EF_2007;5;2;spring;2013;NA;L.rubellus;;;Dummy
1161;1;PA_2007;6;2;spring;2013;NA;L.rubellus;;;Dummy
1162;2;PA_2007;6;2;spring;2013;NA;L.rubellus;;;Dummy
1163;3;PA_2007;6;2;spring;2013;NA;L.rubellus;;;Dummy
1164;4;PA_2007;6;2;spring;2013;NA;L.rubellus;;;Dummy
1165;1;DO_2009;7;2;spring;2013;NA;L.rubellus;;;Dummy
1166;2;DO_2009;7;2;spring;2013;NA;L.rubellus;;;Dummy
1167;3;DO_2009;7;2;spring;2013;NA;L.rubellus;;;Dummy
1168;4;DO_2009;7;2;spring;2013;NA;L.rubellus;;;Dummy
1169;1;EF_2009;8;2;spring;2013;NA;L.rubellus;;;Dummy
1170;2;EF_2009;8;2;spring;2013;NA;L.rubellus;;;Dummy
1171;3;EF_2009;8;2;spring;2013;NA;L.rubellus;;;Dummy
1172;4;EF_2009;8;2;spring;2013;NA;L.rubellus;;;Dummy
1173;1;PO_2009;9;2;spring;2013;NA;L.rubellus;;;Dummy
1174;2;PO_2009;9;2;spring;2013;NA;L.rubellus;;;Dummy
1175;3;PO_2009;9;2;spring;2013;NA;L.rubellus;;;Dummy
1176;4;PO_2009;9;2;spring;2013;NA;L.rubellus;;;Dummy
1177;1;EF_2011;10;2;spring;2013;NA;L.rubellus;;;Dummy
1178;2;EF_2011;10;2;spring;2013;NA;L.rubellus;;;Dummy
1179;3;EF_2011;10;2;spring;2013;NA;L.rubellus;;;Dummy
1180;4;EF_2011;10;2;spring;2013;NA;L.rubellus;;;Dummy
1181;1;ND_2011;11;2;spring;2013;NA;L.rubellus;;;Dummy
1182;2;ND_2011;11;2;spring;2013;NA;L.rubellus;;;Dummy
1183;3;ND_2011;11;2;spring;2013;NA;L.rubellus;;;Dummy
1184;4;ND_2011;11;2;spring;2013;NA;L.rubellus;;;Dummy
1185;1;RO_2011;12;2;spring;2013;NA;L.rubellus;;;Dummy
1186;2;RO_2011;12;2;spring;2013;NA;L.rubellus;;;Dummy
1187;3;RO_2011;12;2;spring;2013;NA;L.rubellus;;;Dummy
1188;4;RO_2011;12;2;spring;2013;NA;L.rubellus;;;Dummy
1189;1;DO_MaisII;16;2;spring;2013;NA;L.rubellus;;;Dummy
1190;2;DO_MaisII;16;2;spring;2013;NA;L.rubellus;;;Dummy
1191;3;DO_MaisII;16;2;spring;2013;NA;L.rubellus;;;Dummy
1192;4;DO_MaisII;16;2;spring;2013;NA;L.rubellus;;;Dummy
1193;1;PA_Mais;17;2;spring;2013;NA;L.rubellus;;;Dummy
1194;2;PA_Mais;17;2;spring;2013;NA;L.rubellus;;;Dummy
1195;3;PA_Mais;17;2;spring;2013;NA;L.rubellus;;;Dummy
1196;4;PA_Mais;17;2;spring;2013;NA;L.rubellus;;;Dummy
1197;1;RO_MaisII;18;2;spring;2013;NA;L.rubellus;;;Dummy
1198;2;RO_MaisII;18;2;spring;2013;NA;L.rubellus;;;Dummy
1199;3;RO_MaisII;18;2;spring;2013;NA;L.rubellus;;;Dummy
1200;4;RO_MaisII;18;2;spring;2013;NA;L.rubellus;;;Dummy
1201;1;DO_2004;1;3;autumn;2013;NA;L.rubellus;;;Dummy
1202;2;DO_2004;1;3;autumn;2013;NA;L.rubellus;;;Dummy
1203;3;DO_2004;1;3;autumn;2013;NA;L.rubellus;;;Dummy
1204;4;DO_2004;1;3;autumn;2013;NA;L.rubellus;;;Dummy
1205;1;HE_2004;2;3;autumn;2013;NA;L.rubellus;;;Dummy
1206;2;HE_2004;2;3;autumn;2013;NA;L.rubellus;;;Dummy
1207;3;HE_2004;2;3;autumn;2013;NA;L.rubellus;;;Dummy
1208;4;HE_2004;2;3;autumn;2013;NA;L.rubellus;;;Dummy
1209;1;DO_2005;3;3;autumn;2013;NA;L.rubellus;;;Dummy
1210;2;DO_2005;3;3;autumn;2013;NA;L.rubellus;;;Dummy
1211;3;DO_2005;3;3;autumn;2013;NA;L.rubellus;;;Dummy
1212;4;DO_2005;3;3;autumn;2013;NA;L.rubellus;;;Dummy
1213;1;DO_2007;4;3;autumn;2013;NA;L.rubellus;;;Dummy
1214;2;DO_2007;4;3;autumn;2013;NA;L.rubellus;;;Dummy
1215;3;DO_2007;4;3;autumn;2013;NA;L.rubellus;;;Dummy
1216;4;DO_2007;4;3;autumn;2013;NA;L.rubellus;;;Dummy
1217;1;EF_2007;5;3;autumn;2013;NA;L.rubellus;;;Dummy
1218;2;EF_2007;5;3;autumn;2013;NA;L.rubellus;;;Dummy
1219;3;EF_2007;5;3;autumn;2013;NA;L.rubellus;;;Dummy
1220;4;EF_2007;5;3;autumn;2013;NA;L.rubellus;;;Dummy
1221;1;PA_2007;6;3;autumn;2013;NA;L.rubellus;;;Dummy
1222;2;PA_2007;6;3;autumn;2013;NA;L.rubellus;;;Dummy
1223;3;PA_2007;6;3;autumn;2013;NA;L.rubellus;;;Dummy
1224;4;PA_2007;6;3;autumn;2013;NA;L.rubellus;;;Dummy
1225;1;DO_2009;7;3;autumn;2013;NA;L.rubellus;;;Dummy
1226;2;DO_2009;7;3;autumn;2013;NA;L.rubellus;;;Dummy
1227;3;DO_2009;7;3;autumn;2013;NA;L.rubellus;;;Dummy
1228;4;DO_2009;7;3;autumn;2013;NA;L.rubellus;;;Dummy
1229;1;EF_2009;8;3;autumn;2013;NA;L.rubellus;;;Dummy
1230;2;EF_2009;8;3;autumn;2013;NA;L.rubellus;;;Dummy
1231;3;EF_2009;8;3;autumn;2013;NA;L.rubellus;;;Dummy
1232;4;EF_2009;8;3;autumn;2013;NA;L.rubellus;;;Dummy
1233;1;PO_2009;9;3;autumn;2013;NA;L.rubellus;;;Dummy
1234;2;PO_2009;9;3;autumn;2013;NA;L.rubellus;;;Dummy
1235;3;PO_2009;9;3;autumn;2013;NA;L.rubellus;;;Dummy
1236;4;PO_2009;9;3;autumn;2013;NA;L.rubellus;;;Dummy
1237;1;EF_2011;10;3;autumn;2013;NA;L.rubellus;;;Dummy
1238;2;EF_2011;10;3;autumn;2013;NA;L.rubellus;;;Dummy
1239;3;EF_2011;10;3;autumn;2013;NA;L.rubellus;;;Dummy
1240;4;EF_2011;10;3;autumn;2013;NA;L.rubellus;;;Dummy
1241;1;ND_2011;11;3;autumn;2013;NA;L.rubellus;;;Dummy
1242;2;ND_2011;11;3;autumn;2013;NA;L.rubellus;;;Dummy
1243;3;ND_2011;11;3;autumn;2013;NA;L.rubellus;;;Dummy
1244;4;ND_2011;11;3;autumn;2013;NA;L.rubellus;;;Dummy
1245;1;RO_2011;12;3;autumn;2013;NA;L.rubellus;;;Dummy
1246;2;RO_2011;12;3;autumn;2013;NA;L.rubellus;;;Dummy
1247;3;RO_2011;12;3;autumn;2013;NA;L.rubellus;;;Dummy
1248;4;RO_2011;12;3;autumn;2013;NA;L.rubellus;;;Dummy
1249;1;DO_MaisII;16;3;autumn;2013;NA;L.rubellus;;;Dummy
1250;2;DO_MaisII;16;3;autumn;2013;NA;L.rubellus;;;Dummy
1251;3;DO_MaisII;16;3;autumn;2013;NA;L.rubellus;;;Dummy
1252;4;DO_MaisII;16;3;autumn;2013;NA;L.rubellus;;;Dummy
1253;1;PA_Mais;17;3;autumn;2013;NA;L.rubellus;;;Dummy
1254;2;PA_Mais;17;3;autumn;2013;NA;L.rubellus;;;Dummy
1255;3;PA_Mais;17;3;autumn;2013;NA;L.rubellus;;;Dummy
1256;4;PA_Mais;17;3;autumn;2013;NA;L.rubellus;;;Dummy
1257;1;RO_MaisII;18;3;autumn;2013;NA;L.rubellus;;;Dummy
1258;2;RO_MaisII;18;3;autumn;2013;NA;L.rubellus;;;Dummy
1259;3;RO_MaisII;18;3;autumn;2013;NA;L.rubellus;;;Dummy
1260;4;RO_MaisII;18;3;autumn;2013;NA;L.rubellus;;;Dummy
1261;1;DO_2004;1;1;autumn;2012;NA;L.terrestris;;;Dummy
1262;2;DO_2004;1;1;autumn;2012;NA;L.terrestris;;;Dummy
1263;3;DO_2004;1;1;autumn;2012;NA;L.terrestris;;;Dummy
1264;4;DO_2004;1;1;autumn;2012;NA;L.terrestris;;;Dummy
1265;1;HE_2004;2;1;autumn;2012;NA;L.terrestris;;;Dummy
1266;2;HE_2004;2;1;autumn;2012;NA;L.terrestris;;;Dummy
1267;3;HE_2004;2;1;autumn;2012;NA;L.terrestris;;;Dummy
1268;4;HE_2004;2;1;autumn;2012;NA;L.terrestris;;;Dummy
1269;1;DO_2005;3;1;autumn;2012;NA;L.terrestris;;;Dummy
1270;2;DO_2005;3;1;autumn;2012;NA;L.terrestris;;;Dummy
1271;3;DO_2005;3;1;autumn;2012;NA;L.terrestris;;;Dummy
1272;4;DO_2005;3;1;autumn;2012;NA;L.terrestris;;;Dummy
1273;1;DO_2007;4;1;autumn;2012;NA;L.terrestris;;;Dummy
1274;2;DO_2007;4;1;autumn;2012;NA;L.terrestris;;;Dummy
1275;3;DO_2007;4;1;autumn;2012;NA;L.terrestris;;;Dummy
1276;4;DO_2007;4;1;autumn;2012;NA;L.terrestris;;;Dummy
1277;1;EF_2007;5;1;autumn;2012;NA;L.terrestris;;;Dummy
1278;2;EF_2007;5;1;autumn;2012;NA;L.terrestris;;;Dummy
1279;3;EF_2007;5;1;autumn;2012;NA;L.terrestris;;;Dummy
1280;4;EF_2007;5;1;autumn;2012;NA;L.terrestris;;;Dummy
1281;1;PA_2007;6;1;autumn;2012;NA;L.terrestris;;;Dummy
1282;2;PA_2007;6;1;autumn;2012;NA;L.terrestris;;;Dummy
1283;3;PA_2007;6;1;autumn;2012;NA;L.terrestris;;;Dummy
1284;4;PA_2007;6;1;autumn;2012;NA;L.terrestris;;;Dummy
1285;1;DO_2009;7;1;autumn;2012;NA;L.terrestris;;;Dummy
1286;2;DO_2009;7;1;autumn;2012;NA;L.terrestris;;;Dummy
1287;3;DO_2009;7;1;autumn;2012;NA;L.terrestris;;;Dummy
1288;4;DO_2009;7;1;autumn;2012;NA;L.terrestris;;;Dummy
1289;1;EF_2009;8;1;autumn;2012;NA;L.terrestris;;;Dummy
1290;2;EF_2009;8;1;autumn;2012;NA;L.terrestris;;;Dummy
1291;3;EF_2009;8;1;autumn;2012;NA;L.terrestris;;;Dummy
1292;4;EF_2009;8;1;autumn;2012;NA;L.terrestris;;;Dummy
1293;1;PO_2009;9;1;autumn;2012;NA;L.terrestris;;;Dummy
1294;2;PO_2009;9;1;autumn;2012;NA;L.terrestris;;;Dummy
1295;3;PO_2009;9;1;autumn;2012;NA;L.terrestris;;;Dummy
1296;4;PO_2009;9;1;autumn;2012;NA;L.terrestris;;;Dummy
1297;1;EF_2011;10;1;autumn;2012;NA;L.terrestris;;;Dummy
1298;2;EF_2011;10;1;autumn;2012;NA;L.terrestris;;;Dummy
1299;3;EF_2011;10;1;autumn;2012;NA;L.terrestris;;;Dummy
1300;4;EF_2011;10;1;autumn;2012;NA;L.terrestris;;;Dummy
1301;1;ND_2011;11;1;autumn;2012;NA;L.terrestris;;;Dummy
1302;2;ND_2011;11;1;autumn;2012;NA;L.terrestris;;;Dummy
1303;3;ND_2011;11;1;autumn;2012;NA;L.terrestris;;;Dummy
1304;4;ND_2011;11;1;autumn;2012;NA;L.terrestris;;;Dummy
1305;1;RO_2011;12;1;autumn;2012;NA;L.terrestris;;;Dummy
1306;2;RO_2011;12;1;autumn;2012;NA;L.terrestris;;;Dummy
1307;3;RO_2011;12;1;autumn;2012;NA;L.terrestris;;;Dummy
1308;4;RO_2011;12;1;autumn;2012;NA;L.terrestris;;;Dummy
1309;1;DO_Mais;13;1;autumn;2012;NA;L.terrestris;;;Dummy
1310;2;DO_Mais;13;1;autumn;2012;NA;L.terrestris;;;Dummy
1311;3;DO_Mais;13;1;autumn;2012;NA;L.terrestris;;;Dummy
1312;4;DO_Mais;13;1;autumn;2012;NA;L.terrestris;;;Dummy
1313;1;ND_Mais;14;1;autumn;2012;NA;L.terrestris;;;Dummy
1314;2;ND_Mais;14;1;autumn;2012;NA;L.terrestris;;;Dummy
1315;3;ND_Mais;14;1;autumn;2012;NA;L.terrestris;;;Dummy
1316;4;ND_Mais;14;1;autumn;2012;NA;L.terrestris;;;Dummy
1317;1;RO_Mais;15;1;autumn;2012;NA;L.terrestris;;;Dummy
1318;2;RO_Mais;15;1;autumn;2012;NA;L.terrestris;;;Dummy
1319;3;RO_Mais;15;1;autumn;2012;NA;L.terrestris;;;Dummy
1320;4;RO_Mais;15;1;autumn;2012;NA;L.terrestris;;;Dummy
1321;1;DO_2004;1;2;spring;2013;NA;L.terrestris;;;Dummy
1322;2;DO_2004;1;2;spring;2013;NA;L.terrestris;;;Dummy
1323;3;DO_2004;1;2;spring;2013;NA;L.terrestris;;;Dummy
1324;4;DO_2004;1;2;spring;2013;NA;L.terrestris;;;Dummy
1325;1;HE_2004;2;2;spring;2013;NA;L.terrestris;;;Dummy
1326;2;HE_2004;2;2;spring;2013;NA;L.terrestris;;;Dummy
1327;3;HE_2004;2;2;spring;2013;NA;L.terrestris;;;Dummy
1328;4;HE_2004;2;2;spring;2013;NA;L.terrestris;;;Dummy
1329;1;DO_2005;3;2;spring;2013;NA;L.terrestris;;;Dummy
1330;2;DO_2005;3;2;spring;2013;NA;L.terrestris;;;Dummy
1331;3;DO_2005;3;2;spring;2013;NA;L.terrestris;;;Dummy
1332;4;DO_2005;3;2;spring;2013;NA;L.terrestris;;;Dummy
1333;1;DO_2007;4;2;spring;2013;NA;L.terrestris;;;Dummy
1334;2;DO_2007;4;2;spring;2013;NA;L.terrestris;;;Dummy
1335;3;DO_2007;4;2;spring;2013;NA;L.terrestris;;;Dummy
1336;4;DO_2007;4;2;spring;2013;NA;L.terrestris;;;Dummy
1337;1;EF_2007;5;2;spring;2013;NA;L.terrestris;;;Dummy
1338;2;EF_2007;5;2;spring;2013;NA;L.terrestris;;;Dummy
1339;3;EF_2007;5;2;spring;2013;NA;L.terrestris;;;Dummy
1340;4;EF_2007;5;2;spring;2013;NA;L.terrestris;;;Dummy
1341;1;PA_2007;6;2;spring;2013;NA;L.terrestris;;;Dummy
1342;2;PA_2007;6;2;spring;2013;NA;L.terrestris;;;Dummy
1343;3;PA_2007;6;2;spring;2013;NA;L.terrestris;;;Dummy
1344;4;PA_2007;6;2;spring;2013;NA;L.terrestris;;;Dummy
1345;1;DO_2009;7;2;spring;2013;NA;L.terrestris;;;Dummy
1346;2;DO_2009;7;2;spring;2013;NA;L.terrestris;;;Dummy
1347;3;DO_2009;7;2;spring;2013;NA;L.terrestris;;;Dummy
1348;4;DO_2009;7;2;spring;2013;NA;L.terrestris;;;Dummy
1349;1;EF_2009;8;2;spring;2013;NA;L.terrestris;;;Dummy
1350;2;EF_2009;8;2;spring;2013;NA;L.terrestris;;;Dummy
1351;3;EF_2009;8;2;spring;2013;NA;L.terrestris;;;Dummy
1352;4;EF_2009;8;2;spring;2013;NA;L.terrestris;;;Dummy
1353;1;PO_2009;9;2;spring;2013;NA;L.terrestris;;;Dummy
1354;2;PO_2009;9;2;spring;2013;NA;L.terrestris;;;Dummy
1355;3;PO_2009;9;2;spring;2013;NA;L.terrestris;;;Dummy
1356;4;PO_2009;9;2;spring;2013;NA;L.terrestris;;;Dummy
1357;1;EF_2011;10;2;spring;2013;NA;L.terrestris;;;Dummy
1358;2;EF_2011;10;2;spring;2013;NA;L.terrestris;;;Dummy
1359;3;EF_2011;10;2;spring;2013;NA;L.terrestris;;;Dummy
1360;4;EF_2011;10;2;spring;2013;NA;L.terrestris;;;Dummy
1361;1;ND_2011;11;2;spring;2013;NA;L.terrestris;;;Dummy
1362;2;ND_2011;11;2;spring;2013;NA;L.terrestris;;;Dummy
1363;3;ND_2011;11;2;spring;2013;NA;L.terrestris;;;Dummy
1364;4;ND_2011;11;2;spring;2013;NA;L.terrestris;;;Dummy
1365;1;RO_2011;12;2;spring;2013;NA;L.terrestris;;;Dummy
1366;2;RO_2011;12;2;spring;2013;NA;L.terrestris;;;Dummy
1367;3;RO_2011;12;2;spring;2013;NA;L.terrestris;;;Dummy
1368;4;RO_2011;12;2;spring;2013;NA;L.terrestris;;;Dummy
1369;1;DO_MaisII;16;2;spring;2013;NA;L.terrestris;;;Dummy
1370;2;DO_MaisII;16;2;spring;2013;NA;L.terrestris;;;Dummy
1371;3;DO_MaisII;16;2;spring;2013;NA;L.terrestris;;;Dummy
1372;4;DO_MaisII;16;2;spring;2013;NA;L.terrestris;;;Dummy
1373;1;PA_Mais;17;2;spring;2013;NA;L.terrestris;;;Dummy
1374;2;PA_Mais;17;2;spring;2013;NA;L.terrestris;;;Dummy
1375;3;PA_Mais;17;2;spring;2013;NA;L.terrestris;;;Dummy
1376;4;PA_Mais;17;2;spring;2013;NA;L.terrestris;;;Dummy
1377;1;RO_MaisII;18;2;spring;2013;NA;L.terrestris;;;Dummy
1378;2;RO_MaisII;18;2;spring;2013;NA;L.terrestris;;;Dummy
1379;3;RO_MaisII;18;2;spring;2013;NA;L.terrestris;;;Dummy
1380;4;RO_MaisII;18;2;spring;2013;NA;L.terrestris;;;Dummy
1381;1;DO_2004;1;3;autumn;2013;NA;L.terrestris;;;Dummy
1382;2;DO_2004;1;3;autumn;2013;NA;L.terrestris;;;Dummy
1383;3;DO_2004;1;3;autumn;2013;NA;L.terrestris;;;Dummy
1384;4;DO_2004;1;3;autumn;2013;NA;L.terrestris;;;Dummy
1385;1;HE_2004;2;3;autumn;2013;NA;L.terrestris;;;Dummy
1386;2;HE_2004;2;3;autumn;2013;NA;L.terrestris;;;Dummy
1387;3;HE_2004;2;3;autumn;2013;NA;L.terrestris;;;Dummy
1388;4;HE_2004;2;3;autumn;2013;NA;L.terrestris;;;Dummy
1389;1;DO_2005;3;3;autumn;2013;NA;L.terrestris;;;Dummy
1390;2;DO_2005;3;3;autumn;2013;NA;L.terrestris;;;Dummy
1391;3;DO_2005;3;3;autumn;2013;NA;L.terrestris;;;Dummy
1392;4;DO_2005;3;3;autumn;2013;NA;L.terrestris;;;Dummy
1393;1;DO_2007;4;3;autumn;2013;NA;L.terrestris;;;Dummy
1394;2;DO_2007;4;3;autumn;2013;NA;L.terrestris;;;Dummy
1395;3;DO_2007;4;3;autumn;2013;NA;L.terrestris;;;Dummy
1396;4;DO_2007;4;3;autumn;2013;NA;L.terrestris;;;Dummy
1397;1;EF_2007;5;3;autumn;2013;NA;L.terrestris;;;Dummy
1398;2;EF_2007;5;3;autumn;2013;NA;L.terrestris;;;Dummy
1399;3;EF_2007;5;3;autumn;2013;NA;L.terrestris;;;Dummy
1400;4;EF_2007;5;3;autumn;2013;NA;L.terrestris;;;Dummy
1401;1;PA_2007;6;3;autumn;2013;NA;L.terrestris;;;Dummy
1402;2;PA_2007;6;3;autumn;2013;NA;L.terrestris;;;Dummy
1403;3;PA_2007;6;3;autumn;2013;NA;L.terrestris;;;Dummy
1404;4;PA_2007;6;3;autumn;2013;NA;L.terrestris;;;Dummy
1405;1;DO_2009;7;3;autumn;2013;NA;L.terrestris;;;Dummy
1406;2;DO_2009;7;3;autumn;2013;NA;L.terrestris;;;Dummy
1407;3;DO_2009;7;3;autumn;2013;NA;L.terrestris;;;Dummy
1408;4;DO_2009;7;3;autumn;2013;NA;L.terrestris;;;Dummy
1409;1;EF_2009;8;3;autumn;2013;NA;L.terrestris;;;Dummy
1410;2;EF_2009;8;3;autumn;2013;NA;L.terrestris;;;Dummy
1411;3;EF_2009;8;3;autumn;2013;NA;L.terrestris;;;Dummy
1412;4;EF_2009;8;3;autumn;2013;NA;L.terrestris;;;Dummy
1413;1;PO_2009;9;3;autumn;2013;NA;L.terrestris;;;Dummy
1414;2;PO_2009;9;3;autumn;2013;NA;L.terrestris;;;Dummy
1415;3;PO_2009;9;3;autumn;2013;NA;L.terrestris;;;Dummy
1416;4;PO_2009;9;3;autumn;2013;NA;L.terrestris;;;Dummy
1417;1;EF_2011;10;3;autumn;2013;NA;L.terrestris;;;Dummy
1418;2;EF_2011;10;3;autumn;2013;NA;L.terrestris;;;Dummy
1419;3;EF_2011;10;3;autumn;2013;NA;L.terrestris;;;Dummy
1420;4;EF_2011;10;3;autumn;2013;NA;L.terrestris;;;Dummy
1421;1;ND_2011;11;3;autumn;2013;NA;L.terrestris;;;Dummy
1422;2;ND_2011;11;3;autumn;2013;NA;L.terrestris;;;Dummy
1423;3;ND_2011;11;3;autumn;2013;NA;L.terrestris;;;Dummy
1424;4;ND_2011;11;3;autumn;2013;NA;L.terrestris;;;Dummy
1425;1;RO_2011;12;3;autumn;2013;NA;L.terrestris;;;Dummy
1426;2;RO_2011;12;3;autumn;2013;NA;L.terrestris;;;Dummy
1427;3;RO_2011;12;3;autumn;2013;NA;L.terrestris;;;Dummy
1428;4;RO_2011;12;3;autumn;2013;NA;L.terrestris;;;Dummy
1429;1;DO_MaisII;16;3;autumn;2013;NA;L.terrestris;;;Dummy
1430;2;DO_MaisII;16;3;autumn;2013;NA;L.terrestris;;;Dummy
1431;3;DO_MaisII;16;3;autumn;2013;NA;L.terrestris;;;Dummy
1432;4;DO_MaisII;16;3;autumn;2013;NA;L.terrestris;;;Dummy
1433;1;PA_Mais;17;3;autumn;2013;NA;L.terrestris;;;Dummy
1434;2;PA_Mais;17;3;autumn;2013;NA;L.terrestris;;;Dummy
1435;3;PA_Mais;17;3;autumn;2013;NA;L.terrestris;;;Dummy
1436;4;PA_Mais;17;3;autumn;2013;NA;L.terrestris;;;Dummy
1437;1;RO_MaisII;18;3;autumn;2013;NA;L.terrestris;;;Dummy
1438;2;RO_MaisII;18;3;autumn;2013;NA;L.terrestris;;;Dummy
1439;3;RO_MaisII;18;3;autumn;2013;NA;L.terrestris;;;Dummy
1440;4;RO_MaisII;18;3;autumn;2013;NA;L.terrestris;;;Dummy
1441;1;DO_2004;1;1;autumn;2012;NA;Lumbricus;;;Dummy
1442;2;DO_2004;1;1;autumn;2012;NA;Lumbricus;;;Dummy
1443;3;DO_2004;1;1;autumn;2012;NA;Lumbricus;;;Dummy
1444;4;DO_2004;1;1;autumn;2012;NA;Lumbricus;;;Dummy
1445;1;HE_2004;2;1;autumn;2012;NA;Lumbricus;;;Dummy
1446;2;HE_2004;2;1;autumn;2012;NA;Lumbricus;;;Dummy
1447;3;HE_2004;2;1;autumn;2012;NA;Lumbricus;;;Dummy
1448;4;HE_2004;2;1;autumn;2012;NA;Lumbricus;;;Dummy
1449;1;DO_2005;3;1;autumn;2012;NA;Lumbricus;;;Dummy
1450;2;DO_2005;3;1;autumn;2012;NA;Lumbricus;;;Dummy
1451;3;DO_2005;3;1;autumn;2012;NA;Lumbricus;;;Dummy
1452;4;DO_2005;3;1;autumn;2012;NA;Lumbricus;;;Dummy
1453;1;DO_2007;4;1;autumn;2012;NA;Lumbricus;;;Dummy
1454;2;DO_2007;4;1;autumn;2012;NA;Lumbricus;;;Dummy
1455;3;DO_2007;4;1;autumn;2012;NA;Lumbricus;;;Dummy
1456;4;DO_2007;4;1;autumn;2012;NA;Lumbricus;;;Dummy
1457;1;EF_2007;5;1;autumn;2012;NA;Lumbricus;;;Dummy
1458;2;EF_2007;5;1;autumn;2012;NA;Lumbricus;;;Dummy
1459;3;EF_2007;5;1;autumn;2012;NA;Lumbricus;;;Dummy
1460;4;EF_2007;5;1;autumn;2012;NA;Lumbricus;;;Dummy
1461;1;PA_2007;6;1;autumn;2012;NA;Lumbricus;;;Dummy
1462;2;PA_2007;6;1;autumn;2012;NA;Lumbricus;;;Dummy
1463;3;PA_2007;6;1;autumn;2012;NA;Lumbricus;;;Dummy
1464;4;PA_2007;6;1;autumn;2012;NA;Lumbricus;;;Dummy
1465;1;DO_2009;7;1;autumn;2012;NA;Lumbricus;;;Dummy
1466;2;DO_2009;7;1;autumn;2012;NA;Lumbricus;;;Dummy
1467;3;DO_2009;7;1;autumn;2012;NA;Lumbricus;;;Dummy
